timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1694873103871,19,Login_Federated1-1,401,,EngItemSearch Scenario 1-1,text,false,,613,418,1,1,https://r1132100512396-eu1-fedsearch.3dexperience.3ds.com/federated/login?tenant=R1132100512396&xrequestedwith=xmlhttprequest&serverId=FederatedSearch_Metadata_1,19,0,12
1694873103895,15,Login_Passport_cas/loginSearch_token3,200,,EngItemSearch Scenario 1-1,text,true,,1145,598,1,1,https://eu1-ds-iam.3dexperience.3ds.com/cas/login?service=https://R1132100512396-eu1-fedsearch.3dexperience.3ds.com/federated/login?tenant=R1132100512396&xrequestedwith=xmlhttprequest&serverId=serverIDFedSearchMetaData_KOKO,15,0,0
1694873103914,6,Login_use_space_token3_ST-492788-6I7om4sq2H5wmQ5cCeSA-cas,200,,EngItemSearch Scenario 1-1,,true,,488,468,1,1,https://R1132100512396-eu1-fedsearch.3dexperience.3ds.com/federated/login?tenant=R1132100512396&xrequestedwith=xmlhttprequest&serverId=serverIDFedSearchMetaData_KOKO&ticket=ST-492788-6I7om4sq2H5wmQ5cCeSA-cas,6,0,0
1694873103923,1437,Login_use2_token3,200,,EngItemSearch Scenario 1-1,text,true,,4705,1918,1,1,https://r1132100512396-eu1-fedsearch.3dexperience.3ds.com/federated/login?tenant=R1132100512396&ticket=ST-507565-nnZRNbqrlyICBlygDs5y-r1132100512396,56,0,0
1694873103923,56,Login_use2_token3-0,302,,EngItemSearch Scenario 1-1,,true,,635,434,1,1,https://R1132100512396-eu1-fedsearch.3dexperience.3ds.com/federated/login?tenant=R1132100512396&serverId=serverIDFedSearchMetaData_KOKO&ticket=ST-492788-6I7om4sq2H5wmQ5cCeSA-cas,56,0,0
1694873103980,7,Login_use2_token3-1,302,,EngItemSearch Scenario 1-1,,true,,723,392,1,1,https://r1132100512396-eu1-fedsearch.3dexperience.3ds.com/federated/login?tenant=R1132100512396&serverId=serverIDFedSearchMetaData_KOKO,7,0,0
1694873103988,18,Login_use2_token3-2,302,,EngItemSearch Scenario 1-1,,true,,808,687,1,1,https://r1132100512396-eu1.iam.3dexperience.3ds.com:443/login?service=https%3A%2F%2Fr1132100512396-eu1-fedsearch.3dexperience.3ds.com%2Ffederated%2Flogin%3Ftenant%3DR1132100512396%26serverId%3DserverIDFedSearchMetaData_KOKO,18,0,0
1694873104006,1354,Login_use2_token3-3,200,,EngItemSearch Scenario 1-1,text,true,,2539,405,1,1,https://r1132100512396-eu1-fedsearch.3dexperience.3ds.com/federated/login?tenant=R1132100512396&ticket=ST-507565-nnZRNbqrlyICBlygDs5y-r1132100512396,1354,0,0
1694873105395,79,DSXR&D WebServices Automated Replay CSV File Header,200,OK,EngItemSearch Scenario 1-1,text,true,,0,0,1,1,null,0,0,0
1694873107492,2788,TestStep13:Pre-req ,200,,EngItemSearch Scenario 1-1,text,true,,1508,1968,1,1,https://R1132100512396-eu1-space.3dexperience.3ds.com/enovia/resources/v1/modeler/dseng/dseng:EngItem?tenant=R1132100512396,2788,0,0
1694873610399,2818,TestStep1:Search EngItem with Default mask ,200,,EngItemSearch Scenario 1-1,text,true,,1256,726,1,1,https://R1132100512396-eu1-space.3dexperience.3ds.com/enovia/resources/v1/modeler/dseng/dseng:EngItem/search?tenant=R1132100512396&$mask=dskern:Mask.Default&$searchStr=PRODUCT_ITEMSAAXA&$top=50&$skip=0,2818,0,38
1694873613295,1212,TestStep2:Search EngItem with Common mask ,200,,EngItemSearch Scenario 1-1,text,true,,1256,733,1,1,https://R1132100512396-eu1-space.3dexperience.3ds.com/enovia/resources/v1/modeler/dseng/dseng:EngItem/search?tenant=R1132100512396&$mask=dsmveng:EngItemMask.Common&$searchStr=PRODUCT_ITEMSAAXA&$top=50&$skip=0,1212,0,0
1694873614555,918,TestStep3:Search EngItem with Details mask ,200,,EngItemSearch Scenario 1-1,text,true,,1470,734,1,1,https://R1132100512396-eu1-space.3dexperience.3ds.com/enovia/resources/v1/modeler/dseng/dseng:EngItem/search?tenant=R1132100512396&$mask=dsmveng:EngItemMask.Details&$searchStr=PRODUCT_ITEMSAAXA&$top=50&$skip=0,917,0,0
1694873615511,2747,TestStep4:Skip with searchStr with Default Mask_IR-772050 ,200,,EngItemSearch Scenario 1-1,text,true,,2942,689,1,1,https://R1132100512396-eu1-space.3dexperience.3ds.com/enovia/resources/v1/modeler/dseng/dseng:EngItem/search?tenant=R1132100512396&$mask=dskern:Mask.Default&$skip=3,2747,0,0
1694873618281,1644,TestStep5:Skip with searchStr with Common Mask_IR-772050 ,200,,EngItemSearch Scenario 1-1,text,true,,3009,696,1,1,https://R1132100512396-eu1-space.3dexperience.3ds.com/enovia/resources/v1/modeler/dseng/dseng:EngItem/search?tenant=R1132100512396&$mask=dsmveng:EngItemMask.Common&$skip=3,1643,0,0
1694873619947,1716,TestStep6:Skip with searchStr with Details Mask_IR-772050 ,200,,EngItemSearch Scenario 1-1,text,true,,3311,697,1,1,https://R1132100512396-eu1-space.3dexperience.3ds.com/enovia/resources/v1/modeler/dseng/dseng:EngItem/search?tenant=R1132100512396&$mask=dsmveng:EngItemMask.Details&$skip=3,1716,0,0
1694873621685,37,TestStep7:Challenge_Input validation on Skip With Default mask ,400,,EngItemSearch Scenario 1-1,text,true,,920,691,1,1,https://R1132100512396-eu1-space.3dexperience.3ds.com/enovia/resources/v1/modeler/dseng/dseng:EngItem/search?tenant=R1132100512396&$mask=dskern:Mask.Default&$skip=-10,37,0,0
1694873621742,35,TestStep8:Challenge_Input validation on Skip With Common mask ,400,,EngItemSearch Scenario 1-1,text,true,,920,698,1,1,https://R1132100512396-eu1-space.3dexperience.3ds.com/enovia/resources/v1/modeler/dseng/dseng:EngItem/search?tenant=R1132100512396&$mask=dsmveng:EngItemMask.Common&$skip=-10,35,0,0
1694873621799,32,TestStep9:Challenge_Input validation on Skip With Details mask ,400,,EngItemSearch Scenario 1-1,text,true,,920,699,1,1,https://R1132100512396-eu1-space.3dexperience.3ds.com/enovia/resources/v1/modeler/dseng/dseng:EngItem/search?tenant=R1132100512396&$mask=dsmveng:EngItemMask.Details&$skip=-10,32,0,0
1694873621853,27,TestStep10:Challenge_Input validation on Top With Default mask ,400,,EngItemSearch Scenario 1-1,text,true,,915,690,1,1,https://R1132100512396-eu1-space.3dexperience.3ds.com/enovia/resources/v1/modeler/dseng/dseng:EngItem/search?tenant=R1132100512396&$mask=dskern:Mask.Default&$top=-20,27,0,0
1694873621902,34,TestStep11:Challenge_Input validation on Top With Common mask ,400,,EngItemSearch Scenario 1-1,text,true,,915,697,1,1,https://R1132100512396-eu1-space.3dexperience.3ds.com/enovia/resources/v1/modeler/dseng/dseng:EngItem/search?tenant=R1132100512396&$mask=dsmveng:EngItemMask.Common&$top=-20,34,0,0
1694873621957,34,TestStep12:Challenge_Input validation on Top With Details mask ,400,,EngItemSearch Scenario 1-1,text,true,,915,698,1,1,https://R1132100512396-eu1-space.3dexperience.3ds.com/enovia/resources/v1/modeler/dseng/dseng:EngItem/search?tenant=R1132100512396&$mask=dsmveng:EngItemMask.Details&$top=-20,34,0,0
1694873622011,363,TestStep17:Challenge_Search EngItem With only Special characters string ,500,,EngItemSearch Scenario 1-1,text,true,,922,807,1,1,https://R1132100512396-eu1-space.3dexperience.3ds.com/enovia/resources/v1/modeler/dseng/dseng:EngItem/search?tenant=R1132100512396&%24searchStr=*%25%25%25%2F%2F%2F%7B%7B%7B___%24%24abdfdf%24..%5E%5E%5E%29%29%29%29%23%23%23%40%40%3F*&$top=50&$skip=0&$mask=dsmveng:EngItemMask.Details,363,0,0
1694873622405,31,TestStep18:Challenge_Search Engitems more than 1000 using top ,400,,EngItemSearch Scenario 1-1,text,true,,915,700,1,1,https://R1132100512396-eu1-space.3dexperience.3ds.com/enovia/resources/v1/modeler/dseng/dseng:EngItem/search?tenant=R1132100512396&$mask=dsmveng:EngItemMask.Details&$top=10025,31,0,0
1694873622456,1971,TestStep19:SearchStr value as blank/nothing ,200,,EngItemSearch Scenario 1-1,text,true,,2949,667,1,1,https://R1132100512396-eu1-space.3dexperience.3ds.com/enovia/resources/v1/modeler/dseng/dseng:EngItem/search?tenant=R1132100512396&$searchStr=,1970,0,0
1694873624445,1728,TestStep20:Top &skip without searchStr ,200,,EngItemSearch Scenario 1-1,text,true,,3322,705,1,1,https://R1132100512396-eu1-space.3dexperience.3ds.com/enovia/resources/v1/modeler/dseng/dseng:EngItem/search?tenant=R1132100512396&$top=50&$skip=0&$mask=dsmveng:EngItemMask.Details,1728,0,0
1694873626193,1738,TestStep21:Top &skip with searchStr as blank/nothing ,200,,EngItemSearch Scenario 1-1,text,true,,3322,717,1,1,https://R1132100512396-eu1-space.3dexperience.3ds.com/enovia/resources/v1/modeler/dseng/dseng:EngItem/search?tenant=R1132100512396&$top=50&$skip=0&$mask=dsmveng:EngItemMask.Details&$searchStr=,1737,0,0
1694873627951,18244,TestStep14:Input Validation_Search EngItem with Default mask ,500,,EngItemSearch Scenario 1-1,text,false,,922,714,1,1,https://R1132100512396-eu1-space.3dexperience.3ds.com/enovia/resources/v1/modeler/dseng/dseng:EngItem/search?tenant=R1132100512396&$mask=dskern:Mask.Default&%24searchStr=100&$top=50&$skip=0,18244,0,0
1694873646334,18240,TestStep15:Input Validation_Search EngItem with Common mask ,500,,EngItemSearch Scenario 1-1,text,false,,922,721,1,1,https://R1132100512396-eu1-space.3dexperience.3ds.com/enovia/resources/v1/modeler/dseng/dseng:EngItem/search?tenant=R1132100512396&$mask=dsmveng:EngItemMask.Common&%24searchStr=100&$top=50&$skip=0,18240,0,0
1694873664618,10563,TestStep16:Input Validation_Search EngItem with Details mask ,200,,EngItemSearch Scenario 1-1,text,true,,4399,722,1,1,https://R1132100512396-eu1-space.3dexperience.3ds.com/enovia/resources/v1/modeler/dseng/dseng:EngItem/search?tenant=R1132100512396&$mask=dsmveng:EngItemMask.Details&%24searchStr=100&$top=50&$skip=0,10563,0,0
1694873675281,2351,TestStep14:Input Validation_Search EngItem with Default mask ,200,,EngItemSearch Scenario 1-1,text,true,,3174,715,1,1,https://R1132100512396-eu1-space.3dexperience.3ds.com/enovia/resources/v1/modeler/dseng/dseng:EngItem/search?tenant=R1132100512396&$mask=dskern:Mask.Default&%24searchStr=-100&$top=50&$skip=0,2351,0,12
1694873677674,2204,TestStep15:Input Validation_Search EngItem with Common mask ,200,,EngItemSearch Scenario 1-1,text,true,,3190,722,1,1,https://R1132100512396-eu1-space.3dexperience.3ds.com/enovia/resources/v1/modeler/dseng/dseng:EngItem/search?tenant=R1132100512396&$mask=dsmveng:EngItemMask.Common&%24searchStr=-100&$top=50&$skip=0,2203,0,0
1694873679922,2668,TestStep16:Input Validation_Search EngItem with Details mask ,200,,EngItemSearch Scenario 1-1,text,true,,3524,723,1,1,https://R1132100512396-eu1-space.3dexperience.3ds.com/enovia/resources/v1/modeler/dseng/dseng:EngItem/search?tenant=R1132100512396&$mask=dsmveng:EngItemMask.Details&%24searchStr=-100&$top=50&$skip=0,2667,0,0
1694873682634,675,TestStep14:Input Validation_Search EngItem with Default mask ,200,,EngItemSearch Scenario 1-1,text,true,,1245,723,1,1,https://R1132100512396-eu1-space.3dexperience.3ds.com/enovia/resources/v1/modeler/dseng/dseng:EngItem/search?tenant=R1132100512396&$mask=dskern:Mask.Default&%24searchStr=%21%40%23%24&$top=50&$skip=0,675,0,0
1694873683346,710,TestStep15:Input Validation_Search EngItem with Common mask ,200,,EngItemSearch Scenario 1-1,text,true,,1245,730,1,1,https://R1132100512396-eu1-space.3dexperience.3ds.com/enovia/resources/v1/modeler/dseng/dseng:EngItem/search?tenant=R1132100512396&$mask=dsmveng:EngItemMask.Common&%24searchStr=%21%40%23%24&$top=50&$skip=0,710,0,0
1694873684099,765,TestStep16:Input Validation_Search EngItem with Details mask ,200,,EngItemSearch Scenario 1-1,text,true,,1459,731,1,1,https://R1132100512396-eu1-space.3dexperience.3ds.com/enovia/resources/v1/modeler/dseng/dseng:EngItem/search?tenant=R1132100512396&$mask=dsmveng:EngItemMask.Details&%24searchStr=%21%40%23%24&$top=50&$skip=0,765,0,0
1694873684901,15072,TestStep14:Input Validation_Search EngItem with Default mask ,200,,EngItemSearch Scenario 1-1,text,true,,2661,714,1,1,https://R1132100512396-eu1-space.3dexperience.3ds.com/enovia/resources/v1/modeler/dseng/dseng:EngItem/search?tenant=R1132100512396&$mask=dskern:Mask.Default&%24searchStr=0.9&$top=50&$skip=0,15072,0,0
1694873700018,7150,TestStep15:Input Validation_Search EngItem with Common mask ,200,,EngItemSearch Scenario 1-1,text,true,,2661,721,1,1,https://R1132100512396-eu1-space.3dexperience.3ds.com/enovia/resources/v1/modeler/dseng/dseng:EngItem/search?tenant=R1132100512396&$mask=dsmveng:EngItemMask.Common&%24searchStr=0.9&$top=50&$skip=0,7150,0,0
1694873707211,1949,TestStep16:Input Validation_Search EngItem with Details mask ,200,,EngItemSearch Scenario 1-1,text,true,,2996,722,1,1,https://R1132100512396-eu1-space.3dexperience.3ds.com/enovia/resources/v1/modeler/dseng/dseng:EngItem/search?tenant=R1132100512396&$mask=dsmveng:EngItemMask.Details&%24searchStr=0.9&$top=50&$skip=0,1949,0,0
1694873709210,6503,TestStep14:Input Validation_Search EngItem with Default mask ,200,,EngItemSearch Scenario 1-1,text,true,,1271,715,1,1,https://R1132100512396-eu1-space.3dexperience.3ds.com/enovia/resources/v1/modeler/dseng/dseng:EngItem/search?tenant=R1132100512396&$mask=dskern:Mask.Default&%24searchStr=-0.9&$top=50&$skip=0,6503,0,0
1694873715747,1855,TestStep15:Input Validation_Search EngItem with Common mask ,200,,EngItemSearch Scenario 1-1,text,true,,1271,722,1,1,https://R1132100512396-eu1-space.3dexperience.3ds.com/enovia/resources/v1/modeler/dseng/dseng:EngItem/search?tenant=R1132100512396&$mask=dsmveng:EngItemMask.Common&%24searchStr=-0.9&$top=50&$skip=0,1855,0,0
1694873717638,1643,TestStep16:Input Validation_Search EngItem with Details mask ,200,,EngItemSearch Scenario 1-1,text,true,,1490,723,1,1,https://R1132100512396-eu1-space.3dexperience.3ds.com/enovia/resources/v1/modeler/dseng/dseng:EngItem/search?tenant=R1132100512396&$mask=dsmveng:EngItemMask.Details&%24searchStr=-0.9&$top=50&$skip=0,1643,0,0
1694873719313,2839,TestStep14:Input Validation_Search EngItem with Default mask ,200,,EngItemSearch Scenario 1-1,text,true,,2800,714,1,1,https://R1132100512396-eu1-space.3dexperience.3ds.com/enovia/resources/v1/modeler/dseng/dseng:EngItem/search?tenant=R1132100512396&$mask=dskern:Mask.Default&%24searchStr=CAR&$top=50&$skip=0,2839,0,0
1694873722187,2392,TestStep15:Input Validation_Search EngItem with Common mask ,200,,EngItemSearch Scenario 1-1,text,true,,2833,721,1,1,https://R1132100512396-eu1-space.3dexperience.3ds.com/enovia/resources/v1/modeler/dseng/dseng:EngItem/search?tenant=R1132100512396&$mask=dsmveng:EngItemMask.Common&%24searchStr=CAR&$top=50&$skip=0,2391,0,0
1694873724613,2205,TestStep16:Input Validation_Search EngItem with Details mask ,200,,EngItemSearch Scenario 1-1,text,true,,3254,722,1,1,https://R1132100512396-eu1-space.3dexperience.3ds.com/enovia/resources/v1/modeler/dseng/dseng:EngItem/search?tenant=R1132100512396&$mask=dsmveng:EngItemMask.Details&%24searchStr=CAR&$top=50&$skip=0,2205,0,0
1694873726856,1667,TestStep14:Input Validation_Search EngItem with Default mask ,200,,EngItemSearch Scenario 1-1,text,true,,2800,714,1,1,https://R1132100512396-eu1-space.3dexperience.3ds.com/enovia/resources/v1/modeler/dseng/dseng:EngItem/search?tenant=R1132100512396&$mask=dskern:Mask.Default&%24searchStr=car&$top=50&$skip=0,1667,0,0
1694873728558,1416,TestStep15:Input Validation_Search EngItem with Common mask ,200,,EngItemSearch Scenario 1-1,text,true,,2833,721,1,1,https://R1132100512396-eu1-space.3dexperience.3ds.com/enovia/resources/v1/modeler/dseng/dseng:EngItem/search?tenant=R1132100512396&$mask=dsmveng:EngItemMask.Common&%24searchStr=car&$top=50&$skip=0,1415,0,0
1694873730014,3569,TestStep16:Input Validation_Search EngItem with Details mask ,200,,EngItemSearch Scenario 1-1,text,true,,3254,722,1,1,https://R1132100512396-eu1-space.3dexperience.3ds.com/enovia/resources/v1/modeler/dseng/dseng:EngItem/search?tenant=R1132100512396&$mask=dsmveng:EngItemMask.Details&%24searchStr=car&$top=50&$skip=0,3569,0,0
1694873733632,3338,TestStep14:Input Validation_Search EngItem with Default mask ,200,,EngItemSearch Scenario 1-1,text,true,,3887,729,1,1,https://R1132100512396-eu1-space.3dexperience.3ds.com/enovia/resources/v1/modeler/dseng/dseng:EngItem/search?tenant=R1132100512396&$mask=dskern:Mask.Default&%24searchStr=car%40%23%24%25%5E&$top=50&$skip=0,3337,0,0
1694873737003,1906,TestStep15:Input Validation_Search EngItem with Common mask ,200,,EngItemSearch Scenario 1-1,text,true,,3904,736,1,1,https://R1132100512396-eu1-space.3dexperience.3ds.com/enovia/resources/v1/modeler/dseng/dseng:EngItem/search?tenant=R1132100512396&$mask=dsmveng:EngItemMask.Common&%24searchStr=car%40%23%24%25%5E&$top=50&$skip=0,1906,0,14
1694873738943,1399,TestStep16:Input Validation_Search EngItem with Details mask ,200,,EngItemSearch Scenario 1-1,text,true,,4340,737,1,1,https://R1132100512396-eu1-space.3dexperience.3ds.com/enovia/resources/v1/modeler/dseng/dseng:EngItem/search?tenant=R1132100512396&$mask=dsmveng:EngItemMask.Details&%24searchStr=car%40%23%24%25%5E&$top=50&$skip=0,1399,0,0
1694873740378,925,TestStep14:Input Validation_Search EngItem with Default mask ,200,,EngItemSearch Scenario 1-1,text,true,,1245,811,1,1,https://R1132100512396-eu1-space.3dexperience.3ds.com/enovia/resources/v1/modeler/dseng/dseng:EngItem/search?tenant=R1132100512396&$mask=dskern:Mask.Default&%24searchStr=aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa&$top=50&$skip=0,924,0,0
1694873741339,723,TestStep15:Input Validation_Search EngItem with Common mask ,200,,EngItemSearch Scenario 1-1,text,true,,1245,818,1,1,https://R1132100512396-eu1-space.3dexperience.3ds.com/enovia/resources/v1/modeler/dseng/dseng:EngItem/search?tenant=R1132100512396&$mask=dsmveng:EngItemMask.Common&%24searchStr=aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa&$top=50&$skip=0,723,0,0
1694873742094,844,TestStep16:Input Validation_Search EngItem with Details mask ,200,,EngItemSearch Scenario 1-1,text,true,,1458,819,1,1,https://R1132100512396-eu1-space.3dexperience.3ds.com/enovia/resources/v1/modeler/dseng/dseng:EngItem/search?tenant=R1132100512396&$mask=dsmveng:EngItemMask.Details&%24searchStr=aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa&$top=50&$skip=0,843,0,0
1694873742968,9143,TestStep14:Input Validation_Search EngItem with Default mask ,200,,EngItemSearch Scenario 1-1,text,true,,2698,714,1,1,https://R1132100512396-eu1-space.3dexperience.3ds.com/enovia/resources/v1/modeler/dseng/dseng:EngItem/search?tenant=R1132100512396&$mask=dskern:Mask.Default&%24searchStr=ca*&$top=50&$skip=0,9143,0,0
1694873752144,3340,TestStep15:Input Validation_Search EngItem with Common mask ,200,,EngItemSearch Scenario 1-1,text,true,,2698,721,1,1,https://R1132100512396-eu1-space.3dexperience.3ds.com/enovia/resources/v1/modeler/dseng/dseng:EngItem/search?tenant=R1132100512396&$mask=dsmveng:EngItemMask.Common&%24searchStr=ca*&$top=50&$skip=0,3339,0,0
1694873755519,2325,TestStep16:Input Validation_Search EngItem with Details mask ,200,,EngItemSearch Scenario 1-1,text,true,,2980,722,1,1,https://R1132100512396-eu1-space.3dexperience.3ds.com/enovia/resources/v1/modeler/dseng/dseng:EngItem/search?tenant=R1132100512396&$mask=dsmveng:EngItemMask.Details&%24searchStr=ca*&$top=50&$skip=0,2325,0,0
1694873757879,16121,TestStep14:Input Validation_Search EngItem with Default mask ,200,,EngItemSearch Scenario 1-1,text,true,,2732,716,1,1,https://R1132100512396-eu1-space.3dexperience.3ds.com/enovia/resources/v1/modeler/dseng/dseng:EngItem/search?tenant=R1132100512396&$mask=dskern:Mask.Default&%24searchStr=*car*&$top=50&$skip=0,16120,0,0
1694873774106,2777,TestStep15:Input Validation_Search EngItem with Common mask ,200,,EngItemSearch Scenario 1-1,text,true,,2770,723,1,1,https://R1132100512396-eu1-space.3dexperience.3ds.com/enovia/resources/v1/modeler/dseng/dseng:EngItem/search?tenant=R1132100512396&$mask=dsmveng:EngItemMask.Common&%24searchStr=*car*&$top=50&$skip=0,2777,0,0
1694873776917,3203,TestStep16:Input Validation_Search EngItem with Details mask ,200,,EngItemSearch Scenario 1-1,text,true,,3178,724,1,1,https://R1132100512396-eu1-space.3dexperience.3ds.com/enovia/resources/v1/modeler/dseng/dseng:EngItem/search?tenant=R1132100512396&$mask=dsmveng:EngItemMask.Details&%24searchStr=*car*&$top=50&$skip=0,3203,0,0
1694873780160,18420,TestStep14:Input Validation_Search EngItem with Default mask ,500,,EngItemSearch Scenario 1-1,text,false,,922,714,1,1,https://R1132100512396-eu1-space.3dexperience.3ds.com/enovia/resources/v1/modeler/dseng/dseng:EngItem/search?tenant=R1132100512396&$mask=dskern:Mask.Default&%24searchStr=*ca&$top=50&$skip=0,18419,0,0
1694873798630,18289,TestStep15:Input Validation_Search EngItem with Common mask ,500,,EngItemSearch Scenario 1-1,text,false,,922,721,1,1,https://R1132100512396-eu1-space.3dexperience.3ds.com/enovia/resources/v1/modeler/dseng/dseng:EngItem/search?tenant=R1132100512396&$mask=dsmveng:EngItemMask.Common&%24searchStr=*ca&$top=50&$skip=0,18289,0,17
1694873816951,18318,TestStep16:Input Validation_Search EngItem with Details mask ,500,,EngItemSearch Scenario 1-1,text,false,,922,722,1,1,https://R1132100512396-eu1-space.3dexperience.3ds.com/enovia/resources/v1/modeler/dseng/dseng:EngItem/search?tenant=R1132100512396&$mask=dsmveng:EngItemMask.Details&%24searchStr=*ca&$top=50&$skip=0,18318,0,0
1694873835307,2748,TestStep14:Input Validation_Search EngItem with Default mask ,200,,EngItemSearch Scenario 1-1,text,true,,2672,713,1,1,https://R1132100512396-eu1-space.3dexperience.3ds.com/enovia/resources/v1/modeler/dseng/dseng:EngItem/search?tenant=R1132100512396&$mask=dskern:Mask.Default&%24searchStr=ca&$top=50&$skip=0,2748,0,0
1694873838087,1359,TestStep15:Input Validation_Search EngItem with Common mask ,200,,EngItemSearch Scenario 1-1,text,true,,2708,720,1,1,https://R1132100512396-eu1-space.3dexperience.3ds.com/enovia/resources/v1/modeler/dseng/dseng:EngItem/search?tenant=R1132100512396&$mask=dsmveng:EngItemMask.Common&%24searchStr=ca&$top=50&$skip=0,1358,0,0
1694873839481,1513,TestStep16:Input Validation_Search EngItem with Details mask ,200,,EngItemSearch Scenario 1-1,text,true,,3246,721,1,1,https://R1132100512396-eu1-space.3dexperience.3ds.com/enovia/resources/v1/modeler/dseng/dseng:EngItem/search?tenant=R1132100512396&$mask=dsmveng:EngItemMask.Details&%24searchStr=ca&$top=50&$skip=0,1513,0,0
