timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1694872976222,22,Login_Federated0,200,,EngItemAttributeContent Scenario 1-1,,true,,586,304,1,1,https://R1132100512396-eu1-fedsearch.3dexperience.3ds.com/federated/login?tenant=R1132100512396&xrequestedwith=xmlhttprequest,22,0,17
1694872976248,108,Login_Federated1,401,,EngItemAttributeContent Scenario 1-1,text,false,,1389,797,1,1,https://r1132100512396-eu1-fedsearch.3dexperience.3ds.com/federated/login?tenant=R1132100512396&xrequestedwith=xmlhttprequest&serverId=FederatedSearch_Metadata_1,90,0,0
1694872976248,90,Login_Federated1-0,302,,EngItemAttributeContent Scenario 1-1,,true,,776,379,1,1,https://R1132100512396-eu1-fedsearch.3dexperience.3ds.com/federated/login?tenant=R1132100512396&xrequestedwith=xmlhttprequest&ticket=ST-492040-6XdQcfUr6uGa47TWPyht-cas,90,0,0
1694872976339,17,Login_Federated1-1,401,,EngItemAttributeContent Scenario 1-1,text,false,,613,418,1,1,https://r1132100512396-eu1-fedsearch.3dexperience.3ds.com/federated/login?tenant=R1132100512396&xrequestedwith=xmlhttprequest&serverId=FederatedSearch_Metadata_1,17,0,12
1694872976361,26,Login_Passport_cas/loginSearch_token3,200,,EngItemAttributeContent Scenario 1-1,text,true,,1145,598,1,1,https://eu1-ds-iam.3dexperience.3ds.com/cas/login?service=https://R1132100512396-eu1-fedsearch.3dexperience.3ds.com/federated/login?tenant=R1132100512396&xrequestedwith=xmlhttprequest&serverId=serverIDFedSearchMetaData_KOKO,26,0,0
1694872976391,6,Login_use_space_token3_ST-492052-4Q4TmtYv452PAOa2Vc7w-cas,200,,EngItemAttributeContent Scenario 1-1,,true,,488,468,1,1,https://R1132100512396-eu1-fedsearch.3dexperience.3ds.com/federated/login?tenant=R1132100512396&xrequestedwith=xmlhttprequest&serverId=serverIDFedSearchMetaData_KOKO&ticket=ST-492052-4Q4TmtYv452PAOa2Vc7w-cas,6,0,0
1694872976399,918,Login_use2_token3,200,,EngItemAttributeContent Scenario 1-1,text,true,,4705,1918,1,1,https://r1132100512396-eu1-fedsearch.3dexperience.3ds.com/federated/login?tenant=R1132100512396&ticket=ST-492056-jErss7OAbjmmhZeKB7z7-r1132100512396,89,0,0
1694872976399,89,Login_use2_token3-0,302,,EngItemAttributeContent Scenario 1-1,,true,,635,434,1,1,https://R1132100512396-eu1-fedsearch.3dexperience.3ds.com/federated/login?tenant=R1132100512396&serverId=serverIDFedSearchMetaData_KOKO&ticket=ST-492052-4Q4TmtYv452PAOa2Vc7w-cas,89,0,0
1694872976489,5,Login_use2_token3-1,302,,EngItemAttributeContent Scenario 1-1,,true,,723,392,1,1,https://r1132100512396-eu1-fedsearch.3dexperience.3ds.com/federated/login?tenant=R1132100512396&serverId=serverIDFedSearchMetaData_KOKO,5,0,0
1694872976495,56,Login_use2_token3-2,302,,EngItemAttributeContent Scenario 1-1,,true,,808,687,1,1,https://r1132100512396-eu1.iam.3dexperience.3ds.com:443/login?service=https%3A%2F%2Fr1132100512396-eu1-fedsearch.3dexperience.3ds.com%2Ffederated%2Flogin%3Ftenant%3DR1132100512396%26serverId%3DserverIDFedSearchMetaData_KOKO,56,0,0
1694872976552,765,Login_use2_token3-3,200,,EngItemAttributeContent Scenario 1-1,text,true,,2539,405,1,1,https://r1132100512396-eu1-fedsearch.3dexperience.3ds.com/federated/login?tenant=R1132100512396&ticket=ST-492056-jErss7OAbjmmhZeKB7z7-r1132100512396,765,0,0
1694872977341,64,DSXR&D WebServices Automated Replay CSV File Header,200,OK,EngItemAttributeContent Scenario 1-1,text,true,,0,0,1,1,null,0,0,0
1694872979423,805,TestStep1:Create Eng Item with Default mask,200,,EngItemAttributeContent Scenario 1-1,text,true,,1225,882,1,1,https://R1132100512396-eu1-space.3dexperience.3ds.com/enovia/resources/v1/modeler/dseng/dseng:EngItem?$mask=dskern:Mask.Default&tenant=R1132100512396,805,0,0
1694872980309,774,TestStep2:Create Eng Item with Common mask,200,,EngItemAttributeContent Scenario 1-1,text,true,,1232,879,1,1,https://R1132100512396-eu1-space.3dexperience.3ds.com/enovia/resources/v1/modeler/dseng/dseng:EngItem?$mask=dsmveng:EngItemMask.Common&tenant=R1132100512396,774,0,0
1694872981126,923,TestStep3:Create Eng Item with Details mask ,200,,EngItemAttributeContent Scenario 1-1,text,true,,1996,845,1,1,https://R1132100512396-eu1-space.3dexperience.3ds.com/enovia/resources/v1/modeler/dseng/dseng:EngItem?$mask=dsmveng:EngItemMask.Details&tenant=R1132100512396,923,0,0
1694872982095,235,TestStep4:Gets Eng Item with Default mask ,200,,EngItemAttributeContent Scenario 1-1,text,true,,1225,707,1,1,https://R1132100512396-eu1-space.3dexperience.3ds.com/enovia/resources/v1/modeler/dseng/dseng:EngItem/CC5998180E0A00006505B595000985E7?tenant=R1132100512396&$mask=dskern:Mask.Default,235,0,0
1694872982367,211,TestStep5:Gets Eng Item with Common mask ,200,,EngItemAttributeContent Scenario 1-1,text,true,,1232,714,1,1,https://R1132100512396-eu1-space.3dexperience.3ds.com/enovia/resources/v1/modeler/dseng/dseng:EngItem/CC5998180E0A00006505B5960004C3E3?tenant=R1132100512396&$mask=dsmveng:EngItemMask.Common,210,0,0
1694872982615,372,TestStep6:Gets Eng Item with Details mask ,200,,EngItemAttributeContent Scenario 1-1,text,true,,1996,715,1,1,https://R1132100512396-eu1-space.3dexperience.3ds.com/enovia/resources/v1/modeler/dseng/dseng:EngItem/CC5998180E0A00006505B596001CD843?tenant=R1132100512396&$mask=dsmveng:EngItemMask.Details,372,0,0
1694872983027,365,TestStep7:Modify Eng Item with Default mask ,200,,EngItemAttributeContent Scenario 1-1,text,true,,1232,882,1,1,https://R1132100512396-eu1-space.3dexperience.3ds.com/enovia/resources/v1/modeler/dseng/dseng:EngItem/CC5998180E0A00006505B595000985E7?$mask=dskern:Mask.Default&tenant=R1132100512396,365,0,0
1694872983426,412,TestStep8:Modify Eng Item with Common mask ,200,,EngItemAttributeContent Scenario 1-1,text,true,,1238,889,1,1,https://R1132100512396-eu1-space.3dexperience.3ds.com/enovia/resources/v1/modeler/dseng/dseng:EngItem/CC5998180E0A00006505B5960004C3E3?$mask=dsmveng:EngItemMask.Common&tenant=R1132100512396,412,0,0
1694872983873,509,TestStep9:Modify Eng Item with Details mask ,200,,EngItemAttributeContent Scenario 1-1,text,true,,2003,891,1,1,https://R1132100512396-eu1-space.3dexperience.3ds.com/enovia/resources/v1/modeler/dseng/dseng:EngItem/CC5998180E0A00006505B596001CD843?$mask=dsmveng:EngItemMask.Details&tenant=R1132100512396,508,0,0
1694872984417,671,TestStep10:Create Parent Eng Item with Default mask,200,,EngItemAttributeContent Scenario 1-1,text,true,,1226,841,1,1,https://R1132100512396-eu1-space.3dexperience.3ds.com/enovia/resources/v1/modeler/dseng/dseng:EngItem?$mask=dskern:Mask.Default&tenant=R1132100512396,671,0,0
1694872985119,600,TestStep11:Create Child Eng Item with Default mask ,200,,EngItemAttributeContent Scenario 1-1,text,true,,1230,838,1,1,https://R1132100512396-eu1-space.3dexperience.3ds.com/enovia/resources/v1/modeler/dseng/dseng:EngItem?$mask=dskern:Mask.Default&tenant=R1132100512396,600,0,0
1694872985752,1192,TestStep12:Create Eng Instance with Default mask ,200,,EngItemAttributeContent Scenario 1-1,text,true,,1124,1216,1,1,https://R1132100512396-eu1-space.3dexperience.3ds.com/enovia/resources/v1/modeler/dseng/dseng:EngItem/CC5998180E0A00006505B59A0007A561/dseng:EngInstance?$mask=dskern:Mask.Default&tenant=R1132100512396,1192,0,0
1694872986974,781,TestStep13:Create Eng Instance with InstanceDetails mask,200,,EngItemAttributeContent Scenario 1-1,text,true,,1261,1228,1,1,https://R1132100512396-eu1-space.3dexperience.3ds.com/enovia/resources/v1/modeler/dseng/dseng:EngItem/CC5998180E0A00006505B59A0007A561/dseng:EngInstance?$mask=dsmveng:EngInstanceMask.Details&tenant=R1132100512396,781,0,0
1694872987789,274,TestStep14:Gets all instances with Default mask ,200,,EngItemAttributeContent Scenario 1-1,text,true,,1152,725,1,1,https://R1132100512396-eu1-space.3dexperience.3ds.com/enovia/resources/v1/modeler/dseng/dseng:EngItem/CC5998180E0A00006505B59A0007A561/dseng:EngInstance?tenant=R1132100512396&$mask=dskern:Mask.Default,274,0,0
1694872988104,231,TestStep15:Gets all instances with instanceDetails mask ,200,,EngItemAttributeContent Scenario 1-1,text,true,,1295,737,1,1,https://R1132100512396-eu1-space.3dexperience.3ds.com/enovia/resources/v1/modeler/dseng/dseng:EngItem/CC5998180E0A00006505B59A0007A561/dseng:EngInstance?tenant=R1132100512396&$mask=dsmveng:EngInstanceMask.Details,231,0,0
1694872988363,1362,TestStep19:Modify Instance with Default mask ,200,,EngItemAttributeContent Scenario 1-1,text,true,,1127,904,1,1,https://R1132100512396-eu1-space.3dexperience.3ds.com/enovia/resources/v1/modeler/dseng/dseng:EngItem/CC5998180E0A00006505B59A0007A561/dseng:EngInstance/CC5998180E0A00006505B59D0001705B?$mask=dskern:Mask.Default&tenant=R1132100512396,1362,0,0
1694872989753,497,TestStep20:Modify Instance with instanceDetails mask ,200,,EngItemAttributeContent Scenario 1-1,text,true,,1270,917,1,1,https://R1132100512396-eu1-space.3dexperience.3ds.com/enovia/resources/v1/modeler/dseng/dseng:EngItem/CC5998180E0A00006505B59A0007A561/dseng:EngInstance/CC5998180E0A00006505B59C00056747?$mask=dsmveng:EngInstanceMask.Details&tenant=R1132100512396,497,0,0
1694872990297,264,TestStep17:Gets a instance with Default mask ,200,,EngItemAttributeContent Scenario 1-1,text,true,,1127,758,1,1,https://R1132100512396-eu1-space.3dexperience.3ds.com/enovia/resources/v1/modeler/dseng/dseng:EngItem/CC5998180E0A00006505B59A0007A561/dseng:EngInstance/CC5998180E0A00006505B59D0001705B?tenant=R1132100512396&$mask=dskern:Mask.Default,264,0,0
1694872990584,286,TestStep18:Gets a instance with instanceDetails mask ,200,,EngItemAttributeContent Scenario 1-1,text,true,,1270,770,1,1,https://R1132100512396-eu1-space.3dexperience.3ds.com/enovia/resources/v1/modeler/dseng/dseng:EngItem/CC5998180E0A00006505B59A0007A561/dseng:EngInstance/CC5998180E0A00006505B59C00056747?tenant=R1132100512396&$mask=dsmveng:EngInstanceMask.Details,286,0,0
1694872990895,270,TestStep24:Challenge on Modify Eng Instance with blank payload,400,,EngItemAttributeContent Scenario 1-1,text,true,,924,757,1,1,https://R1132100512396-eu1-space.3dexperience.3ds.com/enovia/resources/v1/modeler/dseng/dseng:EngItem/CC5998180E0A00006505B59A0007A561/dseng:EngInstance/CC5998180E0A00006505B59D0001705B?tenant=R1132100512396,269,0,0
1694872991183,769,TestStep16:Detach Eng Instances ,200,,EngItemAttributeContent Scenario 1-1,text,true,,989,765,1,1,https://R1132100512396-eu1-space.3dexperience.3ds.com/enovia/resources/v1/modeler/dseng/invoke/dseng:detachEngInstances?tenant=R1132100512396,769,0,0
1694872991971,42,TestStep21:Challenge Eng Item Creation with blank payload ,400,,EngItemAttributeContent Scenario 1-1,text,true,,899,697,1,1,https://R1132100512396-eu1-space.3dexperience.3ds.com/enovia/resources/v1/modeler/dseng/dseng:EngItem?tenant=R1132100512396,42,0,0
1694872992031,130,TestStep22:Challenge Eng Item Modification with blank payload,400,,EngItemAttributeContent Scenario 1-1,text,true,,924,706,1,1,https://R1132100512396-eu1-space.3dexperience.3ds.com/enovia/resources/v1/modeler/dseng/dseng:EngItem/CC5998180E0A00006505B595000985E7?tenant=R1132100512396,130,0,0
1694872992179,1200,TestStep23:Challenge on Add Eng Instance with blank payload,400,,EngItemAttributeContent Scenario 1-1,text,true,,899,752,1,1,https://R1132100512396-eu1-space.3dexperience.3ds.com/enovia/resources/v1/modeler/dseng/dseng:EngItem/CC5998180E0A00006505B59A0007A561/dseng:EngInstance?tenant=R1132100512396,1200,0,0
1694872993397,47,TestStep25:Challenge on Detach Eng Instance with blank payload,400,,EngItemAttributeContent Scenario 1-1,text,true,,899,688,1,1,https://R1132100512396-eu1-space.3dexperience.3ds.com/enovia/resources/v1/modeler/dseng/invoke/dseng:detachEngInstances?tenant=R1132100512396,47,0,0
1694872993461,904,TestStep26:PMR Case_Order of Eng Item Creation with Default mask IR-783449 ,200,,EngItemAttributeContent Scenario 1-1,text,true,,1248,936,1,1,https://R1132100512396-eu1-space.3dexperience.3ds.com/enovia/resources/v1/modeler/dseng/dseng:EngItem?$mask=dskern:Mask.Default&tenant=R1132100512396,904,0,0
1694872994394,960,TestStep27:PMR Case_Order of Eng Item Creation with Common IR-783449 ,200,,EngItemAttributeContent Scenario 1-1,text,true,,1256,943,1,1,https://R1132100512396-eu1-space.3dexperience.3ds.com/enovia/resources/v1/modeler/dseng/dseng:EngItem?$mask=dsmveng:EngItemMask.Common&tenant=R1132100512396,960,0,0
1694872995382,1289,TestStep28:PMR Case_Order of Eng Item Creation with Details mask IR-783449 ,200,,EngItemAttributeContent Scenario 1-1,text,true,,2036,944,1,1,https://R1132100512396-eu1-space.3dexperience.3ds.com/enovia/resources/v1/modeler/dseng/dseng:EngItem?$mask=dsmveng:EngItemMask.Details&tenant=R1132100512396,1289,0,0
1694872996700,192,TestStep29:Gets Invalid Eng Item with Default mask ,404,,EngItemAttributeContent Scenario 1-1,text,true,,900,705,1,1,https://R1132100512396-eu1-space.3dexperience.3ds.com/enovia/resources/v1/modeler/dseng/dseng:EngItem/CC5998180E0A00006505B595000985?tenant=R1132100512396&$mask=dskern:Mask.Default,192,0,0
1694872996909,37,TestStep30:Modify Invalid Eng Item with Default mask,404,,EngItemAttributeContent Scenario 1-1,text,true,,900,850,1,1,https://R1132100512396-eu1-space.3dexperience.3ds.com/enovia/resources/v1/modeler/dseng/dseng:EngItem/CC5998180E0A00006505B595000985?$mask=dskern:Mask.Default&tenant=R1132100512396,37,0,0
1694872996962,143,TestStep31:Create Invalid Parent ID passed for create Eng Instance with Default mask,404,,EngItemAttributeContent Scenario 1-1,text,true,,900,1214,1,1,https://R1132100512396-eu1-space.3dexperience.3ds.com/enovia/resources/v1/modeler/dseng/dseng:EngItem/CC5998180E0A00006505B595000985/dseng:EngInstance?$mask=dskern:Mask.Default&tenant=R1132100512396,143,0,0
1694872997123,451,TestStep32:Create Invalid Child ID passed for create Eng Instance with Default mask,500,,EngItemAttributeContent Scenario 1-1,text,false,,937,1212,1,1,https://R1132100512396-eu1-space.3dexperience.3ds.com/enovia/resources/v1/modeler/dseng/dseng:EngItem/CC5998180E0A00006505B59A0007A561/dseng:EngInstance?$mask=dskern:Mask.Default&tenant=R1132100512396,451,0,0
1694872997593,37,TestStep33:Gets all instances under invalid eng item with Default mask,404,,EngItemAttributeContent Scenario 1-1,text,true,,900,723,1,1,https://R1132100512396-eu1-space.3dexperience.3ds.com/enovia/resources/v1/modeler/dseng/dseng:EngItem/CC5998180E0A00006505B595000985/dseng:EngInstance?tenant=R1132100512396&$mask=dskern:Mask.Default,37,0,0
1694872997647,35,TestStep35:Gets invalid instance with Default mask,404,,EngItemAttributeContent Scenario 1-1,text,true,,900,754,1,1,https://R1132100512396-eu1-space.3dexperience.3ds.com/enovia/resources/v1/modeler/dseng/dseng:EngItem/CC5998180E0A00006505B595000985/dseng:EngInstance/CC5998180E0A00006505B59C000567?tenant=R1132100512396&$mask=dskern:Mask.Default,35,0,0
1694872997698,102,TestStep36:Modify invalid Instance with Default mask,404,,EngItemAttributeContent Scenario 1-1,text,true,,900,900,1,1,https://R1132100512396-eu1-space.3dexperience.3ds.com/enovia/resources/v1/modeler/dseng/dseng:EngItem/CC5998180E0A00006505B595000985/dseng:EngInstance/CC5998180E0A00006505B59C000567?$mask=dskern:Mask.Default&tenant=R1132100512396,102,0,0
1694872997818,40,TestStep34:Detach Invalid Eng Instances,400,,EngItemAttributeContent Scenario 1-1,text,true,,907,717,1,1,https://R1132100512396-eu1-space.3dexperience.3ds.com/enovia/resources/v1/modeler/dseng/invoke/dseng:detachEngInstances?tenant=R1132100512396,40,0,0
1694872997875,616,Create Parent Eng Item with Default mask,200,,EngItemAttributeContent Scenario 1-1,text,true,,1227,841,1,1,https://R1132100512396-eu1-space.3dexperience.3ds.com/enovia/resources/v1/modeler/dseng/dseng:EngItem?$mask=dskern:Mask.Default&tenant=R1132100512396,616,0,0
1694872998526,639,Create Child Eng Item with Default mask ,200,,EngItemAttributeContent Scenario 1-1,text,true,,1225,838,1,1,https://R1132100512396-eu1-space.3dexperience.3ds.com/enovia/resources/v1/modeler/dseng/dseng:EngItem?$mask=dskern:Mask.Default&tenant=R1132100512396,639,0,0
1694872997875,1255,Pre req for test step 37 and 38,200,"Number of samples in transaction : 2, number of failing samples : 0",EngItemAttributeContent Scenario 1-1,,true,,2452,1679,1,1,null,1255,59,0
1694872999191,412,TestStep37:Eng Instance with Invalid ID ,400,,EngItemAttributeContent Scenario 1-1,text,true,,899,1146,1,1,https://R1132100512396-eu1-space.3dexperience.3ds.com/enovia/resources/v1/modeler/dseng/dseng:EngItem/CC5998180E0A00006505B5A700152F73/dseng:EngInstance?$mask=dskern:Mask.Default&tenant=R1132100512396,412,0,0
1694872999620,358,TestStep38:Eng Instance with less than 32 or more than 32 char ID ,400,,EngItemAttributeContent Scenario 1-1,text,true,,907,1140,1,1,https://R1132100512396-eu1-space.3dexperience.3ds.com/enovia/resources/v1/modeler/dseng/dseng:EngItem/CC5998180E0A00006505B5A700152F73/dseng:EngInstance?$mask=dskern:Mask.Default&tenant=R1132100512396,358,0,0
1694872999993,43,TestStep39:Detach Instance with Invalid ID ,400,,EngItemAttributeContent Scenario 1-1,text,true,,899,730,1,1,https://R1132100512396-eu1-space.3dexperience.3ds.com/enovia/resources/v1/modeler/dseng/invoke/dseng:detachEngInstances?tenant=R1132100512396,42,0,0
1694873000051,45,TestStep40:Detach Instance with less than 32 or more than 32 char ID ,400,,EngItemAttributeContent Scenario 1-1,text,true,,907,727,1,1,https://R1132100512396-eu1-space.3dexperience.3ds.com/enovia/resources/v1/modeler/dseng/invoke/dseng:detachEngInstances?tenant=R1132100512396,45,0,0
1694873000113,359,TestStep41:Eng Instance Creation with invalid id in relative path ,400,,EngItemAttributeContent Scenario 1-1,text,true,,1077,1206,1,1,https://R1132100512396-eu1-space.3dexperience.3ds.com/enovia/resources/v1/modeler/dseng/dseng:EngItem/CC5998180E0A00006505B5A700152F73/dseng:EngInstance?$mask=dskern:Mask.Default&tenant=R1132100512396,359,0,0
1694873000488,1758,Create Eng Item with Default mask,200,,EngItemAttributeContent Scenario 1-1,text,true,,1229,837,1,1,https://R1132100512396-eu1-space.3dexperience.3ds.com/enovia/resources/v1/modeler/dseng/dseng:EngItem?$mask=dskern:Mask.Default&tenant=R1132100512396,1758,0,0
1694873002271,931,Change maturity to released,200,,EngItemAttributeContent Scenario 1-1,text,true,,1014,741,1,1,https://R1132100512396-eu1-space.3dexperience.3ds.com/enovia/resources/v1/modeler/dslc/maturity/changeState,931,0,0
1694873003218,435,Gets Eng Item with Details mask ,200,,EngItemAttributeContent Scenario 1-1,text,true,,1999,715,1,1,https://R1132100512396-eu1-space.3dexperience.3ds.com/enovia/resources/v1/modeler/dseng/dseng:EngItem/CC5998180E0A00006505B5AA000BAB4D?tenant=R1132100512396&$mask=dsmveng:EngItemMask.Details,435,0,0
1694873000487,3124,Pre req for test step 42,200,"Number of samples in transaction : 3, number of failing samples : 0",EngItemAttributeContent Scenario 1-1,,true,,4242,2293,1,1,null,3124,68,0
1694873003681,226,TestStep42: Change isManufacturable attribute value for items in released state,400,,EngItemAttributeContent Scenario 1-1,text,true,,915,815,1,1,https://R1132100512396-eu1-space.3dexperience.3ds.com/enovia/resources/v1/modeler/dseng/dseng:EngItem/CC5998180E0A00006505B5AA000BAB4D?$mask=dsmveng:EngItemMask.Details&tenant=R1132100512396,226,0,0
1694873003956,30,TestStep43:Check POST service for uppercase isManufacturable value in payload,400,,EngItemAttributeContent Scenario 1-1,text,true,,907,822,1,1,https://R1132100512396-eu1-space.3dexperience.3ds.com/enovia/resources/v1/modeler/dseng/dseng:EngItem?$mask=dsmveng:EngItemMask.Details&tenant=R1132100512396,30,0,0
1694873004006,131,TestStep44:Check POST service for isManufacturable bolean value under quotes in payload,400,,EngItemAttributeContent Scenario 1-1,text,true,,940,824,1,1,https://R1132100512396-eu1-space.3dexperience.3ds.com/enovia/resources/v1/modeler/dseng/dseng:EngItem?$mask=dsmveng:EngItemMask.Details&tenant=R1132100512396,131,0,0
1694873004192,616,Create Eng Item with Default mask,200,,EngItemAttributeContent Scenario 1-1,text,true,,1230,837,1,1,https://R1132100512396-eu1-space.3dexperience.3ds.com/enovia/resources/v1/modeler/dseng/dseng:EngItem?$mask=dskern:Mask.Default&tenant=R1132100512396,615,0,0
1694873004839,385,Gets Eng Item with Details mask ,200,,EngItemAttributeContent Scenario 1-1,text,true,,1998,715,1,1,https://R1132100512396-eu1-space.3dexperience.3ds.com/enovia/resources/v1/modeler/dseng/dseng:EngItem/CC5998180E0A00006505B5AE00001D31?tenant=R1132100512396&$mask=dsmveng:EngItemMask.Details,385,0,0
1694873004192,1001,Pre req for test step 45,200,"Number of samples in transaction : 2, number of failing samples : 0",EngItemAttributeContent Scenario 1-1,,true,,3228,1552,1,1,null,1000,57,0
1694873005251,39,TestStep45:Check PATCH service for  for uppercase isManufacturable value in payload,400,,EngItemAttributeContent Scenario 1-1,text,true,,907,812,1,1,https://R1132100512396-eu1-space.3dexperience.3ds.com/enovia/resources/v1/modeler/dseng/dseng:EngItem/CC5998180E0A00006505B5AE00001D31?$mask=dskern:Mask.Default&tenant=R1132100512396,39,0,0
1694873005304,322,TestStep46:Check PATCH service for isManufacturable bolean value under quotes in payload,200,,EngItemAttributeContent Scenario 1-1,text,true,,1231,814,1,1,https://R1132100512396-eu1-space.3dexperience.3ds.com/enovia/resources/v1/modeler/dseng/dseng:EngItem/CC5998180E0A00006505B5AE00001D31?$mask=dskern:Mask.Default&tenant=R1132100512396,322,0,0
1694873005630,783,TestStep47:Create Eng Item with Details mask and isManufacturable vale as false,200,,EngItemAttributeContent Scenario 1-1,text,true,,1997,881,1,1,https://R1132100512396-eu1-space.3dexperience.3ds.com/enovia/resources/v1/modeler/dseng/dseng:EngItem?$mask=dsmveng:EngItemMask.Details&tenant=R1132100512396,783,0,0
1694873006439,383,TestStep48:Gets Eng Item with Details mask and isManufacturable vale as false,200,,EngItemAttributeContent Scenario 1-1,text,true,,1997,715,1,1,https://R1132100512396-eu1-space.3dexperience.3ds.com/enovia/resources/v1/modeler/dseng/dseng:EngItem/CC5998180E0A00006505B5AF000E65D1?tenant=R1132100512396&$mask=dsmveng:EngItemMask.Details,383,0,0
1694873006847,608,TestStep49:Modify Eng Item with Details mask and isManufacturable vale as false,200,,EngItemAttributeContent Scenario 1-1,text,true,,2001,890,1,1,https://R1132100512396-eu1-space.3dexperience.3ds.com/enovia/resources/v1/modeler/dseng/dseng:EngItem/CC5998180E0A00006505B5AF000E65D1?$mask=dsmveng:EngItemMask.Details&tenant=R1132100512396,608,0,0
1694873007480,1358,Create Eng Item of V5 Type ,200,,EngItemAttributeContent Scenario 1-1,text,true,,2462,8844,1,1,https://R1132100512396-eu1-space.3dexperience.3ds.com/enovia/resources/v1/collabServices/authoring/createContent/Create?tenant=R1132100512396&typeName=assembly&select=type&select=physicalid&select=cestamp&parsed=true&activeFolder=false&&xrequestedwith=xmlhttprequest,1358,0,0
1694873008849,1536, Create Eng Item of SLW-Default Assembly type,200,,EngItemAttributeContent Scenario 1-1,text,true,,2465,8848,1,1,https://R1132100512396-eu1-space.3dexperience.3ds.com/enovia/resources/v1/collabServices/authoring/createContent/Create?tenant=R1132100512396&typeName=assembly&select=type&select=physicalid&select=cestamp&parsed=true&activeFolder=false&&xrequestedwith=xmlhttprequest,1536,0,0
1694873010393,1150, Create Eng Item of Invertor Type,200,,EngItemAttributeContent Scenario 1-1,text,true,,2463,8869,1,1,https://R1132100512396-eu1-space.3dexperience.3ds.com/enovia/resources/v1/collabServices/authoring/createContent/Create?tenant=R1132100512396&typeName=assembly&select=type&select=physicalid&select=cestamp&parsed=true&activeFolder=false&&xrequestedwith=xmlhttprequest,1150,0,0
